"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 08:00","2020","09","03","08:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 09:00","2020","09","03","09:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 10:00","2020","09","03","10:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 11:00","2020","09","03","11:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 12:00","2020","09","03","12:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 13:00","2020","09","03","13:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 14:00","2020","09","03","14:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 15:00","2020","09","03","15:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 16:00","2020","09","03","16:00","25.7","","14.2","","49","","11.4","","21","","18","","","","98.42","","29","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 17:00","2020","09","03","17:00","25.3","","14.8","","52","","14.8","","23","","13","","","","98.40","","29","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 18:00","2020","09","03","18:00","24.4","","15.8","","59","","9.8","","22","","13","","","","98.36","","29","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 19:00","2020","09","03","19:00","23.8","","15.6","","60","","0.0","","22","","12","","","","98.34","","28","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 20:00","2020","09","03","20:00","24.1","","16.8","","64","","8.5","","22","","13","","","","98.34","","29","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 21:00","2020","09","03","21:00","24.4","","17.7","","67","","0.3","","23","","10","","","","98.40","","30","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 22:00","2020","09","03","22:00","20.3","","16.5","","79","","19.1","","31","","21","","","","98.57","","25","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-03 23:00","2020","09","03","23:00","19.8","","13.9","","69","","9.3","","32","","13","","","","98.65","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 00:00","2020","09","04","00:00","19.0","","13.8","","72","","2.8","","32","","13","","","","98.77","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 01:00","2020","09","04","01:00","16.0","","13.1","","83","","2.4","","30","","12","","","","98.86","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 02:00","2020","09","04","02:00","15.2","","13.6","","90","","2.9","","25","","3","","","","98.96","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 03:00","2020","09","04","03:00","13.2","","12.4","","95","","3.7","","24","","3","","","","99.02","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 04:00","2020","09","04","04:00","12.5","","12.0","","97","","4.0","","","","0","","","","99.09","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 05:00","2020","09","04","05:00","11.7","","11.2","","97","","1.7","","26","","5","","","","99.17","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 06:00","2020","09","04","06:00","12.5","","12.1","","97","","2.8","","26","","3","","","","99.24","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 07:00","2020","09","04","07:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 08:00","2020","09","04","08:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 09:00","2020","09","04","09:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 10:00","2020","09","04","10:00"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 11:00","2020","09","04","11:00","21.0","","7.6","","42","","0.0","","27","","21","","","","99.46","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 12:00","2020","09","04","12:00","21.7","","7.1","","39","","0.0","","28","","24","","","","99.47","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 13:00","2020","09","04","13:00","22.4","","8.1","","40","","0.0","","26","","17","","","","99.44","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 14:00","2020","09","04","14:00","22.6","","7.6","","38","","0.0","","28","","19","","","","99.43","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 15:00","2020","09","04","15:00","22.2","","7.3","","38","","0.0","","26","","19","","","","99.46","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 16:00","2020","09","04","16:00","22.3","","5.4","","33","","0.0","","28","","23","","","","99.49","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 17:00","2020","09","04","17:00","22.2","","5.6","","34","","0.0","","29","","24","","","","99.55","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 18:00","2020","09","04","18:00","20.8","","6.1","","38","","0.0","","30","","22","","","","99.59","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 19:00","2020","09","04","19:00","18.3","","5.9","","44","","0.0","","29","","14","","","","99.67","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 20:00","2020","09","04","20:00","16.2","","6.4","","52","","0.0","","27","","5","","","","99.74","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 21:00","2020","09","04","21:00","13.5","","8.0","","69","","0.0","","25","","2","","","","99.79","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 22:00","2020","09","04","22:00","11.8","","7.1","","73","","0.0","","","","0","","","","99.81","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-04 23:00","2020","09","04","23:00","10.6","","7.3","","80","","0.0","","","","0","","","","99.84","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 00:00","2020","09","05","00:00","10.0","","7.2","","83","","0.0","","0","","1","","","","99.86","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 01:00","2020","09","05","01:00","9.5","","7.3","","86","","0.0","","","","0","","","","99.89","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 02:00","2020","09","05","02:00","9.5","","7.6","","88","","0.0","","31","","2","","","","99.89","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 03:00","2020","09","05","03:00","9.2","","6.9","","86","","0.0","","28","","2","","","","99.92","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 04:00","2020","09","05","04:00","10.9","","8.4","","85","","0.0","","24","","5","","","","99.96","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 05:00","2020","09","05","05:00","11.9","","7.8","","76","","0.0","","25","","3","","","","99.99","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 06:00","2020","09","05","06:00","9.7","","6.9","","83","","0.0","","","","0","","","","100.00","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 07:00","2020","09","05","07:00","12.0","","9.2","","83","","0.0","","","","0","","","","100.02","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 08:00","2020","09","05","08:00","17.5","","9.6","","60","","0.0","","27","","7","","","","100.01","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 09:00","2020","09","05","09:00","19.9","","10.4","","54","","0.0","","27","","13","","","","100.03","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 10:00","2020","09","05","10:00","21.2","","9.8","","48","","0.0","","27","","18","","","","100.04","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 11:00","2020","09","05","11:00","21.3","","10.6","","51","","0.0","","28","","16","","","","100.01","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 12:00","2020","09","05","12:00","20.3","","11.5","","57","","0.0","","26","","14","","","","100.07","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 13:00","2020","09","05","13:00","19.4","","11.9","","62","","0.0","","25","","9","","","","100.03","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 14:00","2020","09","05","14:00","18.9","","11.6","","62","","0.0","","25","","9","","","","99.99","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 15:00","2020","09","05","15:00","18.3","","11.3","","64","","0.0","","25","","9","","","","99.99","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 16:00","2020","09","05","16:00","17.9","","10.1","","60","","0.0","","26","","14","","","","100.00","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 17:00","2020","09","05","17:00","17.3","","9.6","","61","","0.0","","26","","8","","","","100.01","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 18:00","2020","09","05","18:00","16.6","","10.7","","68","","0.0","","24","","5","","","","99.96","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 19:00","2020","09","05","19:00","15.7","","10.9","","73","","0.0","","27","","5","","","","100.00","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 20:00","2020","09","05","20:00","14.2","","11.7","","85","","0.0","","20","","6","","","","100.04","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 21:00","2020","09","05","21:00","13.9","","11.8","","87","","0.0","","19","","4","","","","100.02","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 22:00","2020","09","05","22:00","13.7","","12.2","","90","","0.0","","28","","4","","","","100.06","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-05 23:00","2020","09","05","23:00","12.3","","11.6","","95","","0.0","","27","","2","","","","100.08","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 00:00","2020","09","06","00:00","12.2","","11.5","","96","","0.0","","32","","4","","","","100.10","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 01:00","2020","09","06","01:00","11.2","","10.7","","97","","0.0","","","","0","","","","100.12","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 02:00","2020","09","06","02:00","10.3","","9.9","","98","","0.0","","28","","3","","","","100.12","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 03:00","2020","09","06","03:00","10.2","","9.9","","98","","0.0","","29","","4","","","","100.13","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 04:00","2020","09","06","04:00","8.9","","8.6","","98","","0.0","","","","0","","","","100.16","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 05:00","2020","09","06","05:00","7.5","","7.2","","98","","0.0","","","","0","","","","100.15","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 06:00","2020","09","06","06:00","7.3","","7.0","","98","","0.0","","","","0","","","","100.04","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 07:00","2020","09","06","07:00","10.1","","9.8","","98","","0.0","","29","","4","","","","100.23","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 08:00","2020","09","06","08:00","13.2","","12.2","","93","","0.0","","27","","3","","","","100.25","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 09:00","2020","09","06","09:00","17.5","","11.8","","69","","0.0","","2","","2","","","","100.28","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 10:00","2020","09","06","10:00","19.2","","9.4","","53","","0.0","","32","","3","","","","100.24","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 11:00","2020","09","06","11:00","19.9","","9.1","","50","","0.0","","14","","8","","","","100.15","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 12:00","2020","09","06","12:00","21.1","","7.8","","42","","0.0","","13","","5","","","","100.10","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 13:00","2020","09","06","13:00","21.6","","9.2","","45","","0.0","","16","","9","","","","100.05","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 14:00","2020","09","06","14:00","21.5","","9.3","","46","","0.0","","18","","11","","","","100.00","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 15:00","2020","09","06","15:00","21.6","","8.7","","44","","0.0","","16","","9","","","","99.94","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 16:00","2020","09","06","16:00","21.8","","6.8","","38","","0.0","","18","","8","","","","99.89","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 17:00","2020","09","06","17:00","20.3","","8.6","","47","","0.0","","17","","5","","","","99.76","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 18:00","2020","09","06","18:00","19.6","","9.4","","52","","0.0","","18","","5","","","","99.69","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 19:00","2020","09","06","19:00","16.7","","10.9","","68","","0.0","","17","","2","","","","99.60","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 20:00","2020","09","06","20:00","16.2","","10.7","","70","","0.0","","","","0","","","","99.59","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 21:00","2020","09","06","21:00","15.4","","11.1","","76","","0.0","","13","","3","","","","99.51","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 22:00","2020","09","06","22:00","15.1","","11.8","","81","","0.0","","14","","3","","","","99.37","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-06 23:00","2020","09","06","23:00","17.5","","14.7","","84","","0.0","","18","","7","","","","99.30","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 00:00","2020","09","07","00:00","18.5","","14.5","","78","","0.0","","18","","7","","","","99.13","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 01:00","2020","09","07","01:00","22.0","","14.5","","62","","0.0","","21","","19","","","","99.07","","26","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 02:00","2020","09","07","02:00","22.5","","14.8","","62","","0.0","","20","","21","","","","98.94","","26","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 03:00","2020","09","07","03:00","22.7","","16.0","","66","","0.0","","20","","18","","","","98.83","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 04:00","2020","09","07","04:00","22.7","","16.2","","67","","0.0","","23","","14","","","","99.01","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 05:00","2020","09","07","05:00","19.4","","17.6","","89","","1.9","","20","","12","","","","99.07","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 06:00","2020","09","07","06:00","19.1","","17.0","","88","","5.1","","19","","26","","","","98.94","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 07:00","2020","09","07","07:00","20.0","","17.1","","83","","0.9","","22","","16","","","","98.93","","25","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 08:00","2020","09","07","08:00","21.0","","16.6","","76","","0.0","","22","","19","","","","98.90","","26","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 09:00","2020","09","07","09:00","21.0","","16.0","","73","","0.0","","22","","19","","","","98.86","","26","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 10:00","2020","09","07","10:00","21.4","","16.5","","74","","0.0","","22","","22","","","","98.85","","26","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 11:00","2020","09","07","11:00","21.4","","17.1","","77","","0.0","","22","","18","","","","98.91","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 12:00","2020","09","07","12:00","22.2","","17.7","","76","","0.0","","22","","18","","","","98.83","","28","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 13:00","2020","09","07","13:00","21.8","","17.4","","76","","0.0","","23","","20","","","","98.92","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 14:00","2020","09","07","14:00","21.6","","17.4","","77","","0.0","","24","","16","","","","99.01","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 15:00","2020","09","07","15:00","21.7","","17.6","","77","","0.0","","24","","12","","","","99.01","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 16:00","2020","09","07","16:00","21.4","","17.8","","80","","0.0","","23","","16","","","","99.05","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 17:00","2020","09","07","17:00","21.3","","18.0","","81","","0.0","","23","","12","","","","99.14","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 18:00","2020","09","07","18:00","21.1","","18.2","","83","","0.0","","25","","13","","","","99.16","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 19:00","2020","09","07","19:00","21.0","","18.3","","85","","0.0","","25","","8","","","","99.22","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 20:00","2020","09","07","20:00","20.9","","18.4","","86","","0.0","","25","","8","","","","99.34","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 21:00","2020","09","07","21:00","20.4","","18.4","","88","","0.0","","30","","8","","","","99.42","","27","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 22:00","2020","09","07","22:00","19.9","","17.0","","84","","0.0","","1","","9","","","","99.52","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-07 23:00","2020","09","07","23:00","18.5","","14.2","","76","","0.0","","4","","16","","","","99.55","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 00:00","2020","09","08","00:00","18.2","","13.9","","76","","0.0","","6","","12","","","","99.58","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 01:00","2020","09","08","01:00","17.9","","13.8","","77","","0.0","","7","","10","","","","99.57","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 02:00","2020","09","08","02:00","17.1","","14.1","","83","","0.0","","3","","10","","","","99.59","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 03:00","2020","09","08","03:00","16.1","","13.1","","82","","0.0","","3","","14","","","","99.62","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 04:00","2020","09","08","04:00","16.0","","11.9","","77","","0.0","","5","","13","","","","99.64","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 05:00","2020","09","08","05:00","16.0","","12.3","","79","","0.0","","6","","10","","","","99.68","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 06:00","2020","09","08","06:00","16.0","","12.8","","82","","0.0","","4","","7","","","","99.76","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 07:00","2020","09","08","07:00","16.0","","12.4","","79","","0.0","","6","","11","","","","99.70","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 08:00","2020","09","08","08:00","16.7","","12.3","","76","","0.0","","4","","8","","","","99.79","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 09:00","2020","09","08","09:00","18.0","","13.2","","73","","0.0","","5","","9","","","","99.79","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 10:00","2020","09","08","10:00","18.6","","13.7","","73","","0.0","","1","","8","","","","99.88","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 11:00","2020","09","08","11:00","17.7","","13.0","","74","","0.0","","1","","12","","","","99.91","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 12:00","2020","09","08","12:00","18.0","","13.0","","72","","0.0","","1","","15","","","","99.94","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 13:00","2020","09","08","13:00","19.9","","14.2","","70","","0.0","","2","","16","","","","99.85","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 14:00","2020","09","08","14:00","20.2","","14.6","","70","","0.0","","2","","16","","","","99.79","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2020-09-08 15:00","2020","09","08","15:00","20.1","","13.9","","67","","0.0","","2","","20","","","","99.83","","","","","","NA"
